"No.","Time","Source","Destination","Protocol","Length","Info"
"615","6.212180","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=306525 Ack=110581 Win=16384 Len=1460 [TCP PDU reassembled in 616]"
"616","6.212180","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"617","6.212180","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=309192 Ack=110581 Win=16384 Len=1460 [TCP PDU reassembled in 619]"
"618","6.212180","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=310652 Ack=110581 Win=16384 Len=1460 [TCP PDU reassembled in 619]"
"619","6.212180","150.171.22.12","100.86.247.80","TLSv1.2","790","Application Data"
"620","6.212180","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"621","6.212180","150.171.22.12","100.86.247.80","TLSv1.2","876","Application Data"
"622","6.212847","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=110581 Ack=300938 Win=511 Len=0"
"623","6.213055","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=110581 Ack=303858 Win=511 Len=0"
"624","6.213194","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=110581 Ack=306525 Win=511 Len=0"
"625","6.213296","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=110581 Ack=309192 Win=511 Len=0"
"626","6.213404","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=110581 Ack=312112 Win=511 Len=0"
"627","6.213509","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=110581 Ack=312879 Win=508 Len=0"
"628","6.214166","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"629","6.214413","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=110581 Ack=313732 Win=511 Len=0"
"630","6.225390","150.171.22.12","100.86.247.80","TLSv1.2","709","Application Data"
"631","6.225731","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"632","6.225880","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=110581 Ack=314418 Win=509 Len=0"
"633","6.259467","150.171.22.12","100.86.247.80","TLSv1.2","1100","Application Data"
"634","6.259803","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"635","6.260000","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=110581 Ack=315495 Win=511 Len=0"
"636","6.285155","150.171.22.12","100.86.247.80","TLSv1.2","1104","Application Data"
"637","6.285392","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"638","6.285693","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=110581 Ack=316576 Win=507 Len=0"
"639","6.397916","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=110581 Ack=316576 Win=507 Len=1440 [TCP PDU reassembled in 640]"
"640","6.397916","100.86.247.80","150.171.22.12","TLSv1.2","1076","Application Data"
"641","6.398177","100.86.247.80","150.171.22.12","TLSv1.2","719","Application Data"
"642","6.398857","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=113708 Ack=316576 Win=507 Len=1440 [TCP PDU reassembled in 643]"
"643","6.398857","100.86.247.80","150.171.22.12","TLSv1.2","1146","Application Data"
"644","6.399034","100.86.247.80","150.171.22.12","TLSv1.2","159","Application Data"
"645","6.408961","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=316576 Ack=113043 Win=16385 Len=0"
"646","6.408961","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=316576 Ack=113708 Win=16382 Len=0"
"647","6.409192","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=316576 Ack=116345 Win=16380 Len=0"
"648","6.545574","150.171.22.12","100.86.247.80","TLSv1.2","473","Application Data"
"649","6.564069","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=116345 Ack=316995 Win=511 Len=1440 [TCP PDU reassembled in 650]"
"650","6.564069","100.86.247.80","150.171.22.12","TLSv1.2","1124","Application Data"
"651","6.564814","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=118855 Ack=316995 Win=511 Len=1440 [TCP PDU reassembled in 652]"
"652","6.564814","100.86.247.80","150.171.22.12","TLSv1.2","1161","Application Data"
"653","6.574477","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=316995 Ack=118855 Win=16380 Len=0"
"654","6.574778","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=316995 Ack=121402 Win=16385 Len=0"
"655","6.662874","150.171.22.12","100.86.247.80","TLSv1.2","602","Application Data"
"656","6.662874","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"657","6.664057","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=121402 Ack=317574 Win=509 Len=0"
"658","6.674333","150.171.22.12","100.86.247.80","TLSv1.2","781","Application Data"
"659","6.674333","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"660","6.674657","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=121402 Ack=318332 Win=506 Len=0"
"661","6.682361","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=318332 Ack=121402 Win=16385 Len=1460 [TCP PDU reassembled in 662]"
"662","6.683001","150.171.22.12","100.86.247.80","TLSv1.2","431","Application Data"
"663","6.683001","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"664","6.683228","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=121402 Ack=320169 Win=511 Len=0"
"665","6.709604","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=121402 Ack=320200 Win=511 Len=1440 [TCP PDU reassembled in 666]"
"666","6.709604","100.86.247.80","150.171.22.12","TLSv1.2","1023","Application Data"
"667","6.709862","100.86.247.80","150.171.22.12","TLSv1.2","867","Application Data"
"668","6.710372","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=124624 Ack=320200 Win=511 Len=1440 [TCP PDU reassembled in 669]"
"669","6.710372","100.86.247.80","150.171.22.12","TLSv1.2","1022","Application Data"
"670","6.710483","100.86.247.80","150.171.22.12","TLSv1.2","308","Application Data"
"671","6.714752","100.86.247.80","150.171.22.12","TLSv1.2","283","Application Data"
"672","6.714875","100.86.247.80","150.171.22.12","TLSv1.2","866","Application Data"
"673","6.719730","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=320200 Ack=122842 Win=16379 Len=0"
"674","6.720624","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=320200 Ack=127286 Win=16385 Len=0"
"675","6.722461","100.86.247.80","150.171.22.12","TLSv1.2","145","Application Data"
"676","6.722585","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=128418 Ack=320200 Win=511 Len=1440 [TCP PDU reassembled in 678]"
"677","6.722585","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=129858 Ack=320200 Win=511 Len=1440 [TCP PDU reassembled in 678]"
"678","6.722585","100.86.247.80","150.171.22.12","TLSv1.2","871","Application Data"
"679","6.724226","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=320200 Ack=128327 Win=16381 Len=0"
"680","6.724712","100.86.247.80","150.171.22.12","TLSv1.2","144","Application Data"
"681","6.728313","100.86.247.80","150.171.22.12","TLSv1.2","173","Application Data"
"682","6.728444","100.86.247.80","150.171.22.12","TLSv1.2","842","Application Data"
"683","6.732213","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=320200 Ack=128418 Win=16380 Len=0"
"684","6.733200","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=320200 Ack=132115 Win=16385 Len=0"
"685","6.733265","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=133112 Ack=320200 Win=511 Len=1440 [TCP PDU reassembled in 686]"
"686","6.733265","100.86.247.80","150.171.22.12","TLSv1.2","578","Application Data"
"687","6.733417","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=135076 Ack=320200 Win=511 Len=1440 [TCP PDU reassembled in 691]"
"688","6.733417","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=136516 Ack=320200 Win=511 Len=1440 [TCP PDU reassembled in 691]"
"689","6.733417","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=137956 Ack=320200 Win=511 Len=1440 [TCP PDU reassembled in 691]"
"690","6.733417","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=139396 Ack=320200 Win=511 Len=1440 [TCP PDU reassembled in 691]"
"691","6.733417","100.86.247.80","150.171.22.12","TLSv1.2","341","Application Data"
"692","6.734182","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=320200 Ack=132205 Win=16384 Len=0"
"693","6.736505","100.86.247.80","150.171.22.12","TLSv1.2","283","Application Data"
"694","6.736599","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=141352 Ack=320200 Win=511 Len=1440 [TCP PDU reassembled in 696]"
"695","6.736599","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=142792 Ack=320200 Win=511 Len=1440 [TCP PDU reassembled in 696]"
"696","6.736599","100.86.247.80","150.171.22.12","TLSv1.2","299","Application Data"
"697","6.737580","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=320200 Ack=132324 Win=16384 Len=0"
"698","6.738203","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=320200 Ack=133112 Win=16381 Len=0"
"699","6.742975","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=320200 Ack=135076 Win=16383 Len=0"
"700","6.744753","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=320200 Ack=139396 Win=16385 Len=0"
"701","6.745270","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=320200 Ack=141123 Win=16385 Len=0"
"702","6.746566","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=320200 Ack=141352 Win=16384 Len=0"
"703","6.746856","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=320200 Ack=144477 Win=16385 Len=0"
"704","6.804673","150.171.22.12","100.86.247.80","TLSv1.2","298","Application Data"
"705","6.805004","150.171.22.12","100.86.247.80","TLSv1.2","95","Application Data"
"706","6.805004","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"707","6.805162","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=144477 Ack=320485 Win=510 Len=0"
"708","6.817091","150.171.22.12","100.86.247.80","TLSv1.2","264","Application Data"
"709","6.817390","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=144477 Ack=320726 Win=509 Len=0"
"710","6.817691","150.171.22.12","100.86.247.80","TLSv1.2","95","Application Data"
"711","6.817691","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"712","6.817991","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=144477 Ack=320798 Win=509 Len=0"
"713","6.823555","150.171.22.12","100.86.247.80","TLSv1.2","349","Application Data"
"714","6.823905","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"715","6.824031","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=144477 Ack=321124 Win=508 Len=0"
"716","6.827235","150.171.22.12","100.86.247.80","TLSv1.2","229","Application Data"
"717","6.828611","150.171.22.12","100.86.247.80","TLSv1.2","269","Application Data"
"718","6.828819","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=144477 Ack=321514 Win=506 Len=0"
"719","6.829193","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"720","6.874527","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=144477 Ack=321545 Win=506 Len=0"
"721","6.878561","150.171.22.12","100.86.247.80","TLSv1.2","690","Application Data"
"722","6.879341","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"723","6.879607","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=144477 Ack=322212 Win=511 Len=0"
"724","6.883709","150.171.22.12","100.86.247.80","TLSv1.2","300","Application Data"
"725","6.923700","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=144477 Ack=322458 Win=511 Len=0"
"726","6.933448","150.171.22.12","100.86.247.80","TLSv1.2","279","Application Data"
"727","6.981590","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=144477 Ack=322683 Win=510 Len=0"
"728","7.184612","100.86.247.80","150.171.22.12","TLSv1.2","145","Application Data"
"729","7.184679","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=144568 Ack=322683 Win=510 Len=1440 [TCP PDU reassembled in 735]"
"730","7.184679","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=146008 Ack=322683 Win=510 Len=1440 [TCP PDU reassembled in 735]"
"731","7.184679","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=147448 Ack=322683 Win=510 Len=1440 [TCP PDU reassembled in 735]"
"732","7.184679","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=148888 Ack=322683 Win=510 Len=1440 [TCP PDU reassembled in 735]"
"733","7.184679","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=150328 Ack=322683 Win=510 Len=1440 [TCP PDU reassembled in 735]"
"734","7.184679","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=151768 Ack=322683 Win=510 Len=1440 [TCP PDU reassembled in 735]"
"735","7.184679","100.86.247.80","150.171.22.12","TLSv1.2","883","Application Data"
"736","7.194178","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=322683 Ack=144568 Win=16384 Len=0"
"737","7.194783","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=322683 Ack=148888 Win=16379 Len=0"
"738","7.197542","150.171.22.12","100.86.247.80","TLSv1.2","89","Application Data"
"739","7.243914","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=154037 Ack=322718 Win=510 Len=0"
"740","7.267322","150.171.22.12","100.86.247.80","TLSv1.2","286","Application Data"
"741","7.309265","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=154037 Ack=322950 Win=509 Len=0"
"742","7.426405","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=322950 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 746]"
"743","7.426937","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=324410 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 746]"
"744","7.426937","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=325870 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 746]"
"745","7.427099","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=154037 Ack=325870 Win=511 Len=0"
"746","7.430889","150.171.22.12","100.86.247.80","TLSv1.2","157","Application Data"
"747","7.430889","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=327433 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 749]"
"748","7.430889","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=328893 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 749]"
"749","7.430889","150.171.22.12","100.86.247.80","TLSv1.2","564","Application Data"
"750","7.430889","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=330863 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 752]"
"751","7.430889","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=332323 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 752]"
"752","7.430889","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"753","7.430889","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=334990 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 755]"
"754","7.430889","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=336450 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 755]"
"755","7.430889","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"756","7.430889","150.171.22.12","100.86.247.80","TCP","1514","[TCP Previous segment not captured] 443  >  63394 [ACK] Seq=340577 Ack=154037 Win=16385 Len=1460"
"757","7.430889","150.171.22.12","100.86.247.80","TCP","1261","443  >  63394 [PSH, ACK] Seq=342037 Ack=154037 Win=16385 Len=1207"
"758","7.430889","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=343244 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 760]"
"759","7.430889","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=344704 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 760]"
"760","7.430889","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"761","7.431670","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=154037 Ack=327433 Win=511 Len=0"
"762","7.431979","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=154037 Ack=330353 Win=511 Len=0"
"763","7.432201","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=154037 Ack=332323 Win=511 Len=0"
"764","7.432383","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=154037 Ack=334990 Win=511 Len=0"
"765","7.432552","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=154037 Ack=337910 Win=511 Len=0"
"766","7.433015","100.86.247.80","150.171.22.12","TCP","66","63394  >  443 [ACK] Seq=154037 Ack=339117 Win=507 Len=0 SLE=340577 SRE=342037"
"767","7.433189","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 766#1] 63394  >  443 [ACK] Seq=154037 Ack=339117 Win=507 Len=0 SLE=340577 SRE=343244"
"768","7.433251","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 766#2] 63394  >  443 [ACK] Seq=154037 Ack=339117 Win=507 Len=0 SLE=340577 SRE=344704"
"769","7.433302","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 766#3] 63394  >  443 [ACK] Seq=154037 Ack=339117 Win=507 Len=0 SLE=340577 SRE=346164"
"770","7.433379","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 766#4] 63394  >  443 [ACK] Seq=154037 Ack=339117 Win=507 Len=0 SLE=340577 SRE=347371"
"771","7.443212","150.171.22.12","100.86.247.80","TCP","1514","[TCP Fast Retransmission] 443  >  63394 [ACK] Seq=339117 Ack=154037 Win=16385 Len=1460"
"772","7.443422","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=154037 Ack=347371 Win=511 Len=0"
"773","7.471410","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=347371 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 775]"
"774","7.471410","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=348831 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 775]"
"775","7.471410","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"776","7.471783","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=154037 Ack=348831 Win=511 Len=0"
"777","7.472035","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=154037 Ack=351498 Win=511 Len=0"
"778","7.479517","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=351498 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 780]"
"779","7.479517","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=352958 Ack=154037 Win=16385 Len=1460 [TCP PDU reassembled in 780]"
"780","7.479517","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
